"x"
"2045"	"ENSMUSG00000097402.1"
"2046"	"ENSMUSG00000097554.1"
"2047"	"ENSMUSG00000097588.2"
"2048"	"ENSMUSG00000097695.1"
"2049"	"ENSMUSG00000097723.1"
"2050"	"ENSMUSG00000097732.1"
"2051"	"ENSMUSG00000097767.2"
"2052"	"ENSMUSG00000097814.1"
"2053"	"ENSMUSG00000097815.1"
"2054"	"ENSMUSG00000097971.2"
"2055"	"ENSMUSG00000098178.1"
"2056"	"Velocigene_LacZ"
